callsign,affiliation,date,weekday,ideology,national_politics,local_politics,sinclair2017,post,month
WNCT,CBS,2017-09-27,Wed,0.07871561438569312,0.14094324204819275,0.12765166746987952,0,1,Sep
WYDO,FOX,2017-09-27,Wed,0.13200425563361787,0.14411767893617022,0.10506836106382979,1,1,Sep
KAEF,ABC,2017-09-28,Thu,0.062083654553485815,0.1380498642857143,0.23316861828571428,1,1,Sep
KBVU,FOX,2017-09-28,Thu,0.0765432706086564,0.11661393166666667,0.27238307083333335,1,1,Sep
KBZK,CBS,2017-09-28,Thu,0.16297293809603147,0.19513185500000002,0.14306557172413792,0,1,Sep
KCVU,FOX,2017-09-28,Thu,NA,0.054502101666666664,0.1622117975,1,1,Sep
KECI,NBC,2017-09-28,Thu,-0.00794613006777885,0.17583676506329116,0.13148611683544303,1,1,Sep
KHSL,CBS,2017-09-28,Thu,0.03244787748186317,0.0728848282,0.2244420366,0,1,Sep
KNVN,NBC,2017-09-28,Thu,0.007029402328916577,0.08362435372093023,0.2434081084883721,0,1,Sep
KPAX,CBS,2017-09-28,Thu,0.18220309235826634,0.13016230410714286,0.13959576660714285,0,1,Sep
KRBC,NBC,2017-09-28,Thu,0.008131085758149277,0.0561357855737705,0.21906643114754099,0,1,Sep
KRCR,ABC,2017-09-28,Thu,0.13988312231211775,0.1344011090425532,0.20361386819148936,1,1,Sep
KTAB,CBS,2017-09-28,Thu,NA,0.08663903725000001,0.086962211125,0,1,Sep
KTMF,ABC,2017-09-28,Thu,NA,0.06770187238095238,0.11993476285714286,0,1,Sep
KTVM,NBC,2017-09-28,Thu,0.031897141823568564,0.18088303419753088,0.1405281625925926,1,1,Sep
KTXS,ABC,2017-09-28,Thu,0.1340665831945332,0.13275792794520547,0.08698904397260274,1,1,Sep
KWYB,ABC,2017-09-28,Thu,NA,0.07088377428571428,0.11821763666666667,0,1,Sep
KWYB,ABC,2017-09-28,Thu,NA,0.06689095869565218,0.006341429130434782,0,1,Sep
KXVA,FOX,2017-09-28,Thu,NA,0.02513114428571428,0.030538198571428574,0,1,Sep
WCTI,ABC,2017-09-28,Thu,0.02401599922316588,0.12749985376344086,0.14585208451612902,1,1,Sep
WCYB,NBC,2017-09-28,Thu,0.16240995264814165,0.21093218242105263,0.1286213152631579,1,1,Sep
WEMT,FOX,2017-09-28,Thu,0.047895275882038735,0.21314484565217393,0.15851343434782608,1,1,Sep
WITN,NBC,2017-09-28,Thu,0.2269758044480382,0.09772519253164555,0.11864815759493672,0,1,Sep
WJHL,CBS,2017-09-28,Thu,0.13860327171856016,0.10784645350515465,0.1988875680412371,0,1,Sep
WNCT,CBS,2017-09-28,Thu,0.07601358849790688,0.11651211518987342,0.2042695953164557,0,1,Sep
WYDO,FOX,2017-09-28,Thu,0.03814657610867097,0.14422657270833333,0.15493733770833334,1,1,Sep
KAEF,ABC,2017-09-29,Fri,-0.010086685250458815,0.12702761764705883,0.21268314911764707,1,1,Sep
KBVU,FOX,2017-09-29,Fri,0.10960062969825748,0.08580919545454546,0.24677290363636364,1,1,Sep
KBZK,CBS,2017-09-29,Fri,0.07324685754442037,0.11193074836363637,0.12971941181818183,0,1,Sep
KCVU,FOX,2017-09-29,Fri,0.1122639019233824,0.22928406363636364,0.22070315090909093,1,1,Sep
KECI,NBC,2017-09-29,Fri,0.06055850623251775,0.10287064168674699,0.0834806134939759,1,1,Sep
KHSL,CBS,2017-09-29,Fri,0.08622514374987385,0.0728504647761194,0.2213950610447761,0,1,Sep
KNVN,NBC,2017-09-29,Fri,0.08622514374987385,0.06961405888888889,0.22549430133333334,0,1,Sep
KPAX,CBS,2017-09-29,Fri,-0.015019453579423317,0.0832761759090909,0.1646848481818182,0,1,Sep
KRBC,NBC,2017-09-29,Fri,-0.02530523015922714,0.08592169689655174,0.15310855155172415,0,1,Sep
KRCR,ABC,2017-09-29,Fri,0.04819906833919329,0.1226692111235955,0.18120110348314608,1,1,Sep
KTAB,CBS,2017-09-29,Fri,0.0604638309413789,0.052508291692307696,0.09255288676923076,0,1,Sep
KTMF,ABC,2017-09-29,Fri,-0.14610095550176244,0.1569039623809524,0.18864043857142856,0,1,Sep
KTVM,NBC,2017-09-29,Fri,-0.06242781360193074,0.1034711956097561,0.10074110207317073,1,1,Sep
KTXS,ABC,2017-09-29,Fri,0.07217275080199834,0.14853257257142857,0.09524794857142857,1,1,Sep
KWYB,ABC,2017-09-29,Fri,-0.15006757513106372,0.15889719142857142,0.14014947666666666,0,1,Sep
KWYB,ABC,2017-09-29,Fri,NA,0.008094009583333332,0.04059442208333334,0,1,Sep
KXVA,FOX,2017-09-29,Fri,NA,0.014797605384615387,0.10028294615384614,0,1,Sep
WCTI,ABC,2017-09-29,Fri,0.05332474493801836,0.10596848329787234,0.11144318329787234,1,1,Sep
WCYB,NBC,2017-09-29,Fri,0.12551299319909584,0.17038017652173915,0.14594530282608698,1,1,Sep
WEMT,FOX,2017-09-29,Fri,0.11348176828824454,0.11817440708333335,0.21500475375,1,1,Sep
WITN,NBC,2017-09-29,Fri,0.0729428529193493,0.09011093414634146,0.11317428012195122,0,1,Sep
WJHL,CBS,2017-09-29,Fri,0.11929625076874516,0.0632808427184466,0.22101388825242718,0,1,Sep
WNCT,CBS,2017-09-29,Fri,0.15482729797184214,0.06581871063829788,0.16602844680851064,0,1,Sep
WYDO,FOX,2017-09-29,Fri,0.09066687779044806,0.10660805395833334,0.14210609208333333,1,1,Sep
KAEF,ABC,2017-10-02,Mon,NA,0.09641772072463768,0.1733903092753623,1,1,Oct
KBVU,FOX,2017-10-02,Mon,0.132794931763003,0.18691625454545452,0.20006322272727273,1,1,Oct
KBZK,CBS,2017-10-02,Mon,0.03212416235764382,0.08827411333333333,0.10003665583333333,0,1,Oct
KCVU,FOX,2017-10-02,Mon,NA,0.028531057272727273,0.10964563090909091,1,1,Oct
KECI,NBC,2017-10-02,Mon,0.11107347774379128,0.12136801415584415,0.1160991777922078,1,1,Oct
KHSL,CBS,2017-10-02,Mon,0.0937766169215283,0.08451738294117647,0.21702782499999998,0,1,Oct
KNVN,NBC,2017-10-02,Mon,0.0937766169215283,0.07772514032608696,0.2160174095652174,0,1,Oct
KPAX,CBS,2017-10-02,Mon,0.18640725035957814,0.11802241999999999,0.15113303421875002,0,1,Oct
KRBC,NBC,2017-10-02,Mon,NA,0.06631477576271186,0.08855404152542373,0,1,Oct
KRCR,ABC,2017-10-02,Mon,0.026651584795849052,0.09329942711111111,0.17436935033333334,1,1,Oct
KTAB,CBS,2017-10-02,Mon,NA,0.05204037576923077,0.1384203717948718,0,1,Oct
KTMF,ABC,2017-10-02,Mon,NA,0.05999945913043478,0.07364452043478262,0,1,Oct
KTVM,NBC,2017-10-02,Mon,NA,0.110421714,0.1498263284,1,1,Oct
KTXS,ABC,2017-10-02,Mon,-0.05745790042931728,0.09275264916666667,0.08039708930555556,1,1,Oct
KWYB,ABC,2017-10-02,Mon,NA,0.05336715291666667,0.07572005958333333,0,1,Oct
KWYB,ABC,2017-10-02,Mon,NA,0.03195617125,0.028016971666666668,0,1,Oct
KXVA,FOX,2017-10-02,Mon,NA,0.015972723636363637,0.09757039272727273,0,1,Oct
WCTI,ABC,2017-10-02,Mon,NA,0.06697347948717948,0.06182553243589743,1,1,Oct
WCYB,NBC,2017-10-02,Mon,-0.033615810115048585,0.11781039499999998,0.15062655600000002,1,1,Oct
WEMT,FOX,2017-10-02,Mon,-0.11683597692888385,0.07199376583333332,0.11773751375000001,1,1,Oct
WITN,NBC,2017-10-02,Mon,0.05254617797955734,0.07728366721518987,0.15613848658227847,0,1,Oct
WJHL,CBS,2017-10-02,Mon,-0.045926978790118415,0.07568126586538462,0.18196981259615383,0,1,Oct
WNCT,CBS,2017-10-02,Mon,NA,0.07680839518987342,0.1207469094936709,0,1,Oct
WYDO,FOX,2017-10-02,Mon,NA,0.05960682063829787,0.1008500044680851,1,1,Oct
KAEF,ABC,2017-10-03,Tue,NA,0.11455904911764705,0.1550481186764706,1,1,Oct
KBVU,FOX,2017-10-03,Tue,NA,0.109823951,0.232276282,1,1,Oct
KBZK,CBS,2017-10-03,Tue,-0.04219760794712596,0.1134616925423729,0.10344938593220339,0,1,Oct
KCVU,FOX,2017-10-03,Tue,NA,0.11875888909090909,0.3013003663636364,1,1,Oct
KECI,NBC,2017-10-03,Tue,-0.012516478375003607,0.11937234915492959,0.10788839126760563,1,1,Oct
KHSL,CBS,2017-10-03,Tue,NA,0.06406832884057971,0.2123861895652174,0,1,Oct
KNVN,NBC,2017-10-03,Tue,NA,0.06505863206521739,0.2336153538043478,0,1,Oct
KPAX,CBS,2017-10-03,Tue,0.16726549192721107,0.13039548421875,0.16675915421875,0,1,Oct
KRBC,NBC,2017-10-03,Tue,NA,0.08727875096774193,0.09649502338709677,0,1,Oct
KRCR,ABC,2017-10-03,Tue,0.566490157687733,0.12259511989010988,0.19192326373626373,1,1,Oct
KTAB,CBS,2017-10-03,Tue,NA,0.07467263707317073,0.10773071402439025,0,1,Oct
KTMF,ABC,2017-10-03,Tue,NA,0.07848850913043479,0.2112638295652174,0,1,Oct
KTVM,NBC,2017-10-03,Tue,0.0016012710593572702,0.12364772547945206,0.10412024780821919,1,1,Oct
KTXS,ABC,2017-10-03,Tue,0.24682735181636378,0.08090415098039215,0.12389411921568627,1,1,Oct
KWYB,ABC,2017-10-03,Tue,NA,0.0796071304347826,0.21826308608695652,0,1,Oct
KWYB,ABC,2017-10-03,Tue,NA,0.11802162833333334,0.0281247325,0,1,Oct
KXVA,FOX,2017-10-03,Tue,NA,0.00543808,0.04640812833333334,0,1,Oct
WCTI,ABC,2017-10-03,Tue,NA,0.09694829842105263,0.0855448392631579,1,1,Oct
WCYB,NBC,2017-10-03,Tue,-0.033607668608341745,0.11791496233333333,0.15038577411111112,1,1,Oct
WEMT,FOX,2017-10-03,Tue,-0.08536102230290755,0.1853027816666667,0.10788818083333332,1,1,Oct
WITN,NBC,2017-10-03,Tue,NA,0.07490522822784809,0.11692951,0,1,Oct
WJHL,CBS,2017-10-03,Tue,0.18243544199405215,0.09075284311320755,0.19236731820754718,0,1,Oct
WNCT,CBS,2017-10-03,Tue,-0.004913375254870548,0.11267630122222222,0.130875244,0,1,Oct
WYDO,FOX,2017-10-03,Tue,NA,0.10047923595744679,0.11150519404255319,1,1,Oct
KAEF,ABC,2017-10-04,Wed,NA,0.09826827955882353,0.19932902897058824,1,1,Oct
KBVU,FOX,2017-10-04,Wed,NA,0.08164167500000001,0.23200207916666668,1,1,Oct
KBZK,CBS,2017-10-04,Wed,0.06853975126814435,0.15334554446428572,0.09642411107142858,0,1,Oct
KCVU,FOX,2017-10-04,Wed,NA,0.07880909454545455,0.15457286818181817,1,1,Oct
KECI,NBC,2017-10-04,Wed,0.15550566368974383,0.1321121787012987,0.1455629272727273,1,1,Oct
KHSL,CBS,2017-10-04,Wed,-0.008343321386247805,0.10449754420289854,0.2212818272463768,0,1,Oct
KNVN,NBC,2017-10-04,Wed,-0.04043496224661737,0.10970751344086022,0.24508338430107526,0,1,Oct
KPAX,CBS,2017-10-04,Wed,0.056766970354397865,0.12287322701492537,0.20831975313432838,0,1,Oct
KRBC,NBC,2017-10-04,Wed,NA,0.06016668786885246,0.1134126306557377,0,1,Oct
KRCR,ABC,2017-10-04,Wed,NA,0.11109816065217391,0.2108860993478261,1,1,Oct
KTAB,CBS,2017-10-04,Wed,NA,0.05823933963414635,0.1595346975609756,0,1,Oct
KTMF,ABC,2017-10-04,Wed,0.024126132877512394,0.11348606115384616,0.08495403653846154,0,1,Oct
KTVM,NBC,2017-10-04,Wed,0.17902182586305615,0.12344459342465752,0.13188272383561644,1,1,Oct
KTXS,ABC,2017-10-04,Wed,NA,0.09120364686567164,0.07877147253731343,1,1,Oct
KWYB,ABC,2017-10-04,Wed,0.052582440828656186,0.11177250730769231,0.08130714423076923,0,1,Oct
KWYB,ABC,2017-10-04,Wed,NA,0.030764175833333334,0.029346427499999998,0,1,Oct
KXVA,FOX,2017-10-04,Wed,NA,0.0096001,0.006400066666666667,0,1,Oct
WCTI,ABC,2017-10-04,Wed,0.08125362397957465,0.10331088680851064,0.10092641170212766,1,1,Oct
WCYB,NBC,2017-10-04,Wed,0.14061376957182087,0.13851405704545455,0.16697056022727272,1,1,Oct
WEMT,FOX,2017-10-04,Wed,0.11783346985987302,0.10583803041666666,0.11313728416666666,1,1,Oct
WITN,NBC,2017-10-04,Wed,-0.10979978010489541,0.07918541543209875,0.15590571975308642,0,1,Oct
WJHL,CBS,2017-10-04,Wed,0.2682937546820642,0.0777966560952381,0.17833350895238095,0,1,Oct
WNCT,CBS,2017-10-04,Wed,0.32429183155235325,0.07210062838709679,0.14347227279569894,0,1,Oct
WYDO,FOX,2017-10-04,Wed,0.3274594585390151,0.07625917902083335,0.11498587220833334,1,1,Oct
KAEF,ABC,2017-10-05,Thu,0.03382567865261229,0.14837559695652175,0.20406863463768116,1,1,Oct
KBVU,FOX,2017-10-05,Thu,NA,0.10795493499999999,0.211555562,1,1,Oct
KBZK,CBS,2017-10-05,Thu,0.1787670525721951,0.1743372875862069,0.10229698189655173,0,1,Oct
KCVU,FOX,2017-10-05,Thu,0.2834300504409784,0.22292664333333334,0.21248236916666666,1,1,Oct
KECI,NBC,2017-10-05,Thu,0.08451725899369511,0.14334789185185184,0.15607739395061726,1,1,Oct
KHSL,CBS,2017-10-05,Thu,0.07790033794650209,0.11716065576271185,0.31077706711864406,0,1,Oct
KNVN,NBC,2017-10-05,Thu,-4.0939768075403163e-4,0.1341215307368421,0.2914345389473684,0,1,Oct
KPAX,CBS,2017-10-05,Thu,-0.03463208966549131,0.14775014240740741,0.1935588324074074,0,1,Oct
KRBC,NBC,2017-10-05,Thu,0.0273882406844437,0.10976926803278689,0.16455766967213115,0,1,Oct
KRCR,ABC,2017-10-05,Thu,0.2538339408373323,0.1474893085106383,0.23844821893617021,1,1,Oct
KTAB,CBS,2017-10-05,Thu,NA,0.041941723125,0.1131531975,0,1,Oct
KTMF,ABC,2017-10-05,Thu,NA,0.07627748956521739,0.20770988913043475,0,1,Oct
KTVM,NBC,2017-10-05,Thu,0.11515082113345315,0.13478692632911393,0.1317318301265823,1,1,Oct
KTXS,ABC,2017-10-05,Thu,0.13185116406309577,0.14964607313432837,0.06314740164179104,1,1,Oct
KWYB,ABC,2017-10-05,Thu,NA,0.06976835130434782,0.2011354752173913,0,1,Oct
KWYB,ABC,2017-10-05,Thu,NA,0.036228844545454546,0.0010942981818181819,0,1,Oct
KXVA,FOX,2017-10-05,Thu,NA,0.023387713333333338,0.12321343666666666,0,1,Oct
WCTI,ABC,2017-10-05,Thu,0.07889951011420125,0.12790825849462364,0.10173368688172044,1,1,Oct
WCYB,NBC,2017-10-05,Thu,0.08071695733500435,0.17272204655555556,0.198868985,1,1,Oct
WEMT,FOX,2017-10-05,Thu,0.20914610504483072,0.1730216954545455,0.18592871863636362,1,1,Oct
WITN,NBC,2017-10-05,Thu,0.11102421850035443,0.12340656848101267,0.11746422594936709,0,1,Oct
WJHL,CBS,2017-10-05,Thu,0.04931457126539875,0.08804502041237114,0.18194183948453607,0,1,Oct
WNCT,CBS,2017-10-05,Thu,-0.08948116124467455,0.08498884182926829,0.17549241158536588,0,1,Oct
WYDO,FOX,2017-10-05,Thu,0.0701322066678242,0.13058677765957447,0.07286449617021276,1,1,Oct
KAEF,ABC,2017-10-06,Fri,0.08573734237097488,0.18324060714285714,0.17903149971428572,1,1,Oct
KBVU,FOX,2017-10-06,Fri,NA,0.14073664000000002,0.23705007363636363,1,1,Oct
KBZK,CBS,2017-10-06,Fri,0.022750362288641784,0.10999675879310346,0.10537884362068964,0,1,Oct
KCVU,FOX,2017-10-06,Fri,NA,0.24242489,0.18271195818181818,1,1,Oct
KECI,NBC,2017-10-06,Fri,0.07776331860289475,0.143043802345679,0.0987360212345679,1,1,Oct
KHSL,CBS,2017-10-06,Fri,0.24745972014314835,0.09482842057142857,0.26915121628571426,0,1,Oct
KNVN,NBC,2017-10-06,Fri,0.24745972014314835,0.08252139924731183,0.28352146623655916,0,1,Oct
KPAX,CBS,2017-10-06,Fri,0.029707591926530986,0.13265934015625,0.18116926296875002,0,1,Oct
KRBC,NBC,2017-10-06,Fri,-0.11770785426433646,0.07083193372881356,0.1593786820338983,0,1,Oct
KRCR,ABC,2017-10-06,Fri,0.10112445376605446,0.1917140544680851,0.15940683914893616,1,1,Oct
KTAB,CBS,2017-10-06,Fri,0.07299732743130104,0.053969983258426966,0.1262415008988764,0,1,Oct
KTMF,ABC,2017-10-06,Fri,NA,0.06235016789473685,0.16298762368421052,0,1,Oct
KTVM,NBC,2017-10-06,Fri,4.5258122033109893e-4,0.1479462083544304,0.11254839367088608,1,1,Oct
KTXS,ABC,2017-10-06,Fri,0.010584637386307414,0.11168082565217391,0.08780861304347827,1,1,Oct
KWYB,ABC,2017-10-06,Fri,NA,0.060446179499999995,0.16290865899999998,0,1,Oct
KWYB,ABC,2017-10-06,Fri,NA,0.02946278666666667,0.0066153375,0,1,Oct
KXVA,FOX,2017-10-06,Fri,NA,0.008336360625,0.038849374375,0,1,Oct
WCTI,ABC,2017-10-06,Fri,-0.025015232413596534,0.09998672806451614,0.16726442236559141,1,1,Oct
WCYB,NBC,2017-10-06,Fri,0.041031967325563135,0.16811798175824177,0.18907086692307692,1,1,Oct
WEMT,FOX,2017-10-06,Fri,0.31512208921000645,0.14775510347826087,0.17062245434782608,1,1,Oct
WITN,NBC,2017-10-06,Fri,0.049339064223756814,0.08481964784810125,0.11513445696202532,0,1,Oct
WJHL,CBS,2017-10-06,Fri,0.16078966138552386,0.06296501257425742,0.18675348316831683,0,1,Oct
WNCT,CBS,2017-10-06,Fri,0.006400011961314474,0.04973386795454545,0.19090427181818181,0,1,Oct
WYDO,FOX,2017-10-06,Fri,0.19660034667766293,0.08949205397916667,0.15170408591666668,1,1,Oct
KAEF,ABC,2017-10-09,Mon,0.14556699707896273,0.03733366089552238,0.16739082268656716,1,1,Oct
KBVU,FOX,2017-10-09,Mon,0.17188804079617867,0.16784759272727273,0.17325759272727276,1,1,Oct
KBZK,CBS,2017-10-09,Mon,0.06766083781002886,0.15226703078431372,0.15008797686274508,0,1,Oct
KCVU,FOX,2017-10-09,Mon,0.07853264564460974,0.09200372999999999,0.18501348,1,1,Oct
KECI,NBC,2017-10-09,Mon,-0.01908098995159992,0.14149741804878047,0.14452389097560975,1,1,Oct
KHSL,CBS,2017-10-09,Mon,0.062261917429684975,0.06283972714285714,0.25132665628571427,0,1,Oct
KNVN,NBC,2017-10-09,Mon,-0.028949959428525015,0.0636680475,0.25305171358695655,0,1,Oct
KPAX,CBS,2017-10-09,Mon,0.1370170305512877,0.10750381369230769,0.17775331646153847,0,1,Oct
KRBC,NBC,2017-10-09,Mon,0.03542310315641637,0.044452676612903225,0.15542453016129032,0,1,Oct
KRCR,ABC,2017-10-09,Mon,0.32658638582033933,0.03830834797619048,0.14006635130952383,1,1,Oct
KTAB,CBS,2017-10-09,Mon,NA,0.04042715296296297,0.10424095432098765,0,1,Oct
KTMF,ABC,2017-10-09,Mon,-0.0863683364400947,0.1399709408695652,0.2654218843478261,0,1,Oct
KTVM,NBC,2017-10-09,Mon,0.004646083745113855,0.13210779487804877,0.1585265742682927,1,1,Oct
KTXS,ABC,2017-10-09,Mon,0.07663114919399534,0.0800019015942029,0.1074956520289855,1,1,Oct
KWYB,ABC,2017-10-09,Mon,-0.03612543483812538,0.13795866695652173,0.26867684826086957,0,1,Oct
KXVA,FOX,2017-10-09,Mon,NA,0.011325804,0.03083972933333333,0,1,Oct
WCTI,ABC,2017-10-09,Mon,0.10649546758495684,0.11286495621276596,0.10431562236170212,1,1,Oct
WCYB,NBC,2017-10-09,Mon,0.036419751678325944,0.19798266580645163,0.13248978279569895,1,1,Oct
WEMT,FOX,2017-10-09,Mon,-0.004923784493265479,0.24976129681818182,0.09605915045454545,1,1,Oct
WITN,NBC,2017-10-09,Mon,0.03245744844540238,0.07179205853658537,0.12382134024390244,0,1,Oct
WJHL,CBS,2017-10-09,Mon,0.07217768182975713,0.10261806592592593,0.17103234972222223,0,1,Oct
WNCT,CBS,2017-10-09,Mon,0.05139348873102906,0.10857308097826088,0.12530332119565218,0,1,Oct
WYDO,FOX,2017-10-09,Mon,0.016552348192651202,0.10063055354166665,0.07826758333333333,1,1,Oct
KAEF,ABC,2017-10-10,Tue,NA,0.029071571176470586,0.1367057980882353,1,1,Oct
KBVU,FOX,2017-10-10,Tue,NA,0.056508867000000004,0.29329531400000003,1,1,Oct
KBZK,CBS,2017-10-10,Tue,0.09096833817056033,0.14381127037037036,0.11999637833333333,0,1,Oct
KCVU,FOX,2017-10-10,Tue,NA,0.09535209,0.17610692727272725,1,1,Oct
KECI,NBC,2017-10-10,Tue,0.035950158576058676,0.1611361301234568,0.12915579654320988,1,1,Oct
KHSL,CBS,2017-10-10,Tue,-0.007855485021576103,0.09787064342857144,0.20441280928571426,0,1,Oct
KNVN,NBC,2017-10-10,Tue,0.008868513922148748,0.08994141225806451,0.20616371795698926,0,1,Oct
KPAX,CBS,2017-10-10,Tue,0.16414998189746638,0.1251506553125,0.16076727828125,0,1,Oct
KRBC,NBC,2017-10-10,Tue,NA,0.038589380169491524,0.14539852559322036,0,1,Oct
KRCR,ABC,2017-10-10,Tue,-0.12753424137122416,0.06437093195652174,0.15391558152173912,1,1,Oct
KTAB,CBS,2017-10-10,Tue,NA,0.03650132807228916,0.09792179156626506,0,1,Oct
KTMF,ABC,2017-10-10,Tue,NA,0.06599485913043478,0.13872778347826087,0,1,Oct
KTVM,NBC,2017-10-10,Tue,0.10296210073222392,0.15627468950617282,0.13070532333333335,1,1,Oct
KTXS,ABC,2017-10-10,Tue,0.01899162549606136,0.09003761268656715,0.11790231253731344,1,1,Oct
KWYB,ABC,2017-10-10,Tue,NA,0.06801405391304348,0.13520957347826087,0,1,Oct
KWYB,ABC,2017-10-10,Tue,NA,0.02837154291666667,0.008612852083333332,0,1,Oct
KXVA,FOX,2017-10-10,Tue,NA,0.00730264,0.004868426666666667,0,1,Oct
WCTI,ABC,2017-10-10,Tue,0.07191150583157141,0.094436015,0.1409798705319149,1,1,Oct
WCYB,NBC,2017-10-10,Tue,0.04296958549382683,0.18528696872340425,0.11854354531914894,1,1,Oct
WEMT,FOX,2017-10-10,Tue,0.03253228190579599,0.174551961,0.140907222,1,1,Oct
WITN,NBC,2017-10-10,Tue,0.011824187273593332,0.11146410292682926,0.17825930987804878,0,1,Oct
WJHL,CBS,2017-10-10,Tue,0.20414523092052161,0.10767871485148514,0.18629199257425744,0,1,Oct
WNCT,CBS,2017-10-10,Tue,0.04070234472476915,0.09582139157303371,0.2144766870786517,0,1,Oct
WYDO,FOX,2017-10-10,Tue,0.13590655128123655,0.16602220270833334,0.11284999770833334,1,1,Oct
KAEF,ABC,2017-10-11,Wed,0.14263875148486455,0.09520052971830986,0.10825511605633803,1,1,Oct
KBVU,FOX,2017-10-11,Wed,NA,0.007557645833333333,0.21227670666666668,1,1,Oct
KBZK,CBS,2017-10-11,Wed,0.01928418444640505,0.18424922839285715,0.10439629625,0,1,Oct
KCVU,FOX,2017-10-11,Wed,NA,0.06848838181818181,0.15498117000000003,1,1,Oct
KECI,NBC,2017-10-11,Wed,0.05935866995805912,0.12570922536585366,0.07746511085365854,1,1,Oct
KHSL,CBS,2017-10-11,Wed,0.11075922715759415,0.048571102957746484,0.23000320098591548,0,1,Oct
KNVN,NBC,2017-10-11,Wed,0.08600128166630781,0.06721646263157895,0.2197836487368421,0,1,Oct
KPAX,CBS,2017-10-11,Wed,-0.1719516529389915,0.09039857777777778,0.21813488126984126,0,1,Oct
KRBC,NBC,2017-10-11,Wed,-0.06821467510999132,0.0512236235483871,0.12805772741935484,0,1,Oct
KRCR,ABC,2017-10-11,Wed,0.1469786181279726,0.12818491168421053,0.122603636,1,1,Oct
KTAB,CBS,2017-10-11,Wed,0.007659575184465077,0.04492170922077922,0.14319700467532467,0,1,Oct
KTMF,ABC,2017-10-11,Wed,0.12316777740456626,0.14194925782608694,0.1315708104347826,0,1,Oct
KTVM,NBC,2017-10-11,Wed,0.07461042081083925,0.14732038256097563,0.094457765,1,1,Oct
KTXS,ABC,2017-10-11,Wed,0.1638652738611377,0.09605939086956522,0.0845976927536232,1,1,Oct
KWYB,ABC,2017-10-11,Wed,0.11318750553428167,0.1428018791304348,0.13756838826086956,0,1,Oct
KWYB,ABC,2017-10-11,Wed,NA,0.13076330416666665,0.019451764583333333,0,1,Oct
KXVA,FOX,2017-10-11,Wed,NA,0.009841959230769231,0.013966899230769231,0,1,Oct
WCTI,ABC,2017-10-11,Wed,0.08526493996047953,0.1395441074736842,0.13874972905263158,1,1,Oct
WCYB,NBC,2017-10-11,Wed,0.06092406789077688,0.19953332890109893,0.1420782267032967,1,1,Oct
WEMT,FOX,2017-10-11,Wed,0.10130555296844852,0.23461606956521738,0.0735356747826087,1,1,Oct
WITN,NBC,2017-10-11,Wed,0.12025628330585066,0.10503964187499999,0.1405936575,0,1,Oct
WJHL,CBS,2017-10-11,Wed,0.09622686877046803,0.13576025962616822,0.17829183644859814,0,1,Oct
WNCT,CBS,2017-10-11,Wed,0.023816293150370513,0.10784368595238095,0.19988295142857143,0,1,Oct
WYDO,FOX,2017-10-11,Wed,0.06295486541065945,0.11638059545454546,0.10173436795454546,1,1,Oct
KAEF,ABC,2017-10-12,Thu,0.011244463801187128,0.09189607144927536,0.13525012434782607,1,1,Oct
KBVU,FOX,2017-10-12,Thu,NA,0.038635262727272725,0.21602971545454547,1,1,Oct
KBZK,CBS,2017-10-12,Thu,0.05553654471078413,0.19960039451612904,0.13120221467741935,0,1,Oct
KCVU,FOX,2017-10-12,Thu,NA,0.13940648,0.15293582272727274,1,1,Oct
KECI,NBC,2017-10-12,Thu,0.11421767896470925,0.20828733576470587,0.14477397976470588,1,1,Oct
KHSL,CBS,2017-10-12,Thu,0.030715840979030507,0.08858807881355932,0.20262001135593222,0,1,Oct
KNVN,NBC,2017-10-12,Thu,0.0861223682690807,0.11967175200000002,0.178953702,0,1,Oct
KPAX,CBS,2017-10-12,Thu,0.034136200097897994,0.16142321614035088,0.23802914842105263,0,1,Oct
KRBC,NBC,2017-10-12,Thu,NA,0.049516638524590165,0.19175833360655736,0,1,Oct
KRCR,ABC,2017-10-12,Thu,0.1320461929253304,0.15675464869565217,0.12671557923913043,1,1,Oct
KTAB,CBS,2017-10-12,Thu,-0.06948941797362299,0.050326356341463416,0.10756914829268294,0,1,Oct
KTMF,ABC,2017-10-12,Thu,NA,0.07691712458333334,0.08547906541666667,0,1,Oct
KTVM,NBC,2017-10-12,Thu,0.05394070273121531,0.20357839416666668,0.14977599345238096,1,1,Oct
KTXS,ABC,2017-10-12,Thu,0.1697600178800167,0.13119716434782608,0.08232542768115941,1,1,Oct
KWYB,ABC,2017-10-12,Thu,NA,0.06402843291666667,0.08492139500000001,0,1,Oct
KWYB,ABC,2017-10-12,Thu,NA,0.0192866532,0.022014177200000002,0,1,Oct
KXVA,FOX,2017-10-12,Thu,NA,0.0108999,0.04846744444444445,0,1,Oct
WCTI,ABC,2017-10-12,Thu,0.19005522706349418,0.122721474,0.14789315831578947,1,1,Oct
